,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
1060,enews,Fri Jul 06 18:26:22 +0000 2018,"After his arrest, Chris Brown posted to Instagram, ""What's NEW?????"" https://t.co/iiRej7OT2g",-0.5204,0.0,0.749,0.251,61
1061,enews,Fri Jul 06 17:54:37 +0000 2018,Kim's goal is for her kids to be grounded and well-rounded. https://t.co/SZCGigav4K,0.0,0.0,1.0,0.0,62
1062,enews,Fri Jul 06 17:36:42 +0000 2018,"He's not always eazygoing, especially when he's hangry. (But same.) https://t.co/FF3rxcMbiF",0.0,0.0,1.0,0.0,63
1063,enews,Fri Jul 06 17:17:08 +0000 2018,"Jodi Foster discusses the next step in the #MeToo movement: ""We have to love our brothers and fathers and come to a… https://t.co/TCV7KgHMta",0.6369,0.16,0.84,0.0,64
1064,enews,Fri Jul 06 16:59:56 +0000 2018,"Who understands relationships more, TBH?",0.0,0.0,1.0,0.0,65
1065,enews,Fri Jul 06 16:57:58 +0000 2018,Did they get advice from Hitch? https://t.co/jUAvYcR1z1,0.0,0.0,1.0,0.0,66
1066,enews,Fri Jul 06 16:29:33 +0000 2018,@DavidSchoenthal @flashg88dwin 💕,0.0,0.0,1.0,0.0,67
1067,enews,Fri Jul 06 16:02:00 +0000 2018,"San Francisco 49ers wide receiver Marquise Goodwin surprised his mom and sister with a house, and we’re not crying,… https://t.co/mO9xkVmnX1",0.2263,0.095,0.905,0.0,68
1068,enews,Fri Jul 06 15:17:00 +0000 2018,What's Los Angeles? The Duchess of Sussex now has a British accent. Judge for yourselves: https://t.co/QFCxjfhf3e https://t.co/T5HHQOvF0n,0.0,0.0,1.0,0.0,69
1069,enews,Fri Jul 06 14:57:40 +0000 2018,Kanye's new workout plan is LIT. https://t.co/W6PjUAnqNg,0.0,0.0,1.0,0.0,70
1070,enews,Fri Jul 06 14:20:20 +0000 2018,Taylor Swift's big reputation for celebrating the 4th of July continues...https://t.co/F79fHHtImm https://t.co/FWgf9MlBLK,0.5719,0.252,0.748,0.0,71
1071,enews,Fri Jul 06 14:05:52 +0000 2018,Y A S  Q U E E N! https://t.co/ROV74FUlnp,0.0,0.0,1.0,0.0,72
1072,enews,Fri Jul 06 13:48:46 +0000 2018,Summertime and the livin' (and lovin') is easy. https://t.co/2vyFn8jr1j,0.4404,0.266,0.734,0.0,73
1073,enews,Fri Jul 06 13:32:12 +0000 2018,"We can't tweet about #NationalFriedChickenDay without mentioning @chrissyteigen or the fact that John is a lucky, l… https://t.co/XprlyFcZR4",0.4215,0.149,0.851,0.0,74
1074,enews,Fri Jul 06 13:19:33 +0000 2018,A love story we can't get enough of. 💕 https://t.co/nygStIjab3,0.6369,0.318,0.682,0.0,75
1075,enews,Fri Jul 06 13:02:35 +0000 2018,"They're having a girl, and they're feeling good. https://t.co/hN6uDa2yR1",0.5267,0.423,0.577,0.0,76
1076,enews,Fri Jul 06 12:45:11 +0000 2018,"Kaley Cuoco underwent shoulder surgery days after her wedding, but she and Karl Cook still somehow made it romantic. https://t.co/NeYaiuWXnz",0.5499,0.157,0.843,0.0,77
1077,enews,Fri Jul 06 12:28:24 +0000 2018,"Okay, so Zac Efron didn't stick to the status quo with this hairstyle. https://t.co/6CgIZoiyUg https://t.co/mF4Y9wIHSz",0.2263,0.119,0.881,0.0,78
1078,enews,Fri Jul 06 12:10:14 +0000 2018,Hilary Duff Bares Her Baby Bump in a Black Bikini https://t.co/fk0meMpdTN,0.0,0.0,1.0,0.0,79
1079,enews,Fri Jul 06 11:29:07 +0000 2018,Donald Trump Jr. and his girlfriend Kimberly Guilfoyle celebrated Fourth of July at the White House. https://t.co/fExtvRuMq5,0.5719,0.188,0.812,0.0,80
1080,enews,Fri Jul 06 10:58:43 +0000 2018,Chris Brown Arrested in Florida: See His Mug Shot https://t.co/npMHx5Ekpa,-0.4767,0.0,0.744,0.256,81
1081,enews,Fri Jul 06 10:30:11 +0000 2018,Why Tia and Tamera Mowry Seem to Be Having More Fun Than Everyone Else in Hollywood https://t.co/dt2rIm7A5Z,0.7841,0.315,0.685,0.0,82
1082,enews,Fri Jul 06 10:13:59 +0000 2018,Inside Katharine McPhee's Dramatic Relationship History https://t.co/QtOXgwmgCZ,0.0,0.0,1.0,0.0,83
1083,enews,Fri Jul 06 04:37:52 +0000 2018,CBS issued a statement warning #BB20 contestants after racist comments and questionable behavior made headlines. Bu… https://t.co/Hv83ppovLp,-0.8225,0.0,0.602,0.398,84
1084,enews,Fri Jul 06 04:09:18 +0000 2018,We see them rollin'... We hatin'.... (Just kidding. We would never.) https://t.co/ku9pawbQxU https://t.co/XFdWHAsTsd,0.1027,0.104,0.896,0.0,85
1085,enews,Fri Jul 06 03:53:53 +0000 2018,"""He always makes me a little uncomfortable. You have no idea what he's going to do next."" - Jimmy Kimmel https://t.co/jajcOhWAV9",-0.5434,0.0,0.79,0.21,86
1086,enews,Fri Jul 06 03:38:21 +0000 2018,Lili Reinhart opened up about her struggle with body dysmorphia on Twitter after being shamed by social media troll… https://t.co/TbMtBRxvdK,-0.7096,0.0,0.753,0.247,87
1087,enews,Fri Jul 06 03:07:35 +0000 2018,"Khloe Kardashian is heading back to work for the first time since she gave birth: ""I don't know what to do because… https://t.co/rzgowIxdyp",0.0,0.0,1.0,0.0,88
1088,enews,Fri Jul 06 01:41:53 +0000 2018,"First comes love, then comes matching rings? https://t.co/BeqdUTSxCG",0.6369,0.375,0.625,0.0,89
1089,enews,Fri Jul 06 01:26:52 +0000 2018,"""he uses comedy to help ppl feel better ab how f-ed up things in this world are. we all deal w trauma differently."" https://t.co/D6BLG3e7zw",0.6486,0.271,0.635,0.094,90
1090,enews,Fri Jul 06 01:08:30 +0000 2018,"Will Smith and Jada Pinkett Smith have been married for 20 years, but they don't say they're married anymore. https://t.co/45QlSWuI80",0.0,0.0,1.0,0.0,91
1091,enews,Fri Jul 06 00:06:06 +0000 2018,The Curry family has grown by one. https://t.co/GQKBUwM7CM https://t.co/XQcKCiY2sS,0.0,0.0,1.0,0.0,92
1092,enews,Thu Jul 05 23:44:49 +0000 2018,"The Russos reunite, but leave max at the subway station. https://t.co/wJbPIqcFC6",-0.0772,0.0,0.885,0.115,93
1093,enews,Thu Jul 05 23:25:25 +0000 2018,"When it comes to Thomas Rhett and his family, E! can die a lucky fan. https://t.co/DaHOqAJkbV",0.126,0.253,0.564,0.183,94
1094,enews,Thu Jul 05 23:06:55 +0000 2018,"She's ""too skinny"". She's ""too curvy"". She's too focused on her own mental to let trolls tear it down.… https://t.co/2hof2aRS33",0.3818,0.12,0.88,0.0,95
1095,enews,Thu Jul 05 22:48:10 +0000 2018,A #GirlfriendsGuidetoDivorce sneak peek on this Thursday that feels like Monday is exactly what we needed. https://t.co/WoHruO7GW4,0.3612,0.143,0.857,0.0,96
1096,enews,Thu Jul 05 22:28:24 +0000 2018,Yolanda Hadid should be proud. https://t.co/7zYdnRXzPq,0.4767,0.383,0.617,0.0,97
1097,enews,Thu Jul 05 22:09:06 +0000 2018,"This calls for funfetti cake: Mike Sorrentino not only confirmed that his wedding will be filmed, but that we all g… https://t.co/NrMlQ1QI45",0.0,0.0,1.0,0.0,98
1098,enews,Thu Jul 05 21:52:57 +0000 2018,Only Kaley Cuoco and Karl Cook could make a #shouldersurgeryhoneymoon romantic. https://t.co/ITLgbypGqK,0.4019,0.213,0.787,0.0,99
1099,enews,Thu Jul 05 21:42:48 +0000 2018,This could be the start of something new? https://t.co/yuIy2CR65r,0.0,0.0,1.0,0.0,100
1100,enews,Thu Jul 05 21:27:55 +0000 2018,"AMC released The Walking Dead's 2018 Comic Con poster, and we're here to dissect it. https://t.co/apjFuXfVhK https://t.co/dXsAgQfgiq",0.0,0.0,1.0,0.0,101
1101,enews,Thu Jul 05 21:15:00 +0000 2018,He's living his best life. 💍 https://t.co/HebV9RKxBZ,0.6369,0.412,0.588,0.0,102
1102,enews,Thu Jul 05 21:13:42 +0000 2018,"Taylor Swift's Fourth of July parties have a big reputation, but staying out of the public eye is her end game. https://t.co/4tMnzY8CXn",0.2144,0.085,0.915,0.0,103
1103,enews,Thu Jul 05 20:55:34 +0000 2018,"Dan Reynolds has made some lifestyle changes, and now he's showing off the results. https://t.co/ga9EzHcx3Z https://t.co/b0pXGucZSm",0.0,0.0,1.0,0.0,104
1104,enews,Thu Jul 05 20:37:34 +0000 2018,Not-so-secret. 💍 https://t.co/vFvTc3eixT,0.0,0.0,1.0,0.0,105
1105,enews,Thu Jul 05 20:18:30 +0000 2018,Kendall Jenner is having fun (and romance) in the sun. https://t.co/2ahCfImJlL,0.5106,0.248,0.752,0.0,106
1106,enews,Thu Jul 05 20:03:55 +0000 2018,The Duke and Duchess of Sussex making this Thursday that feels like a Monday extra-bearable. ☀️ https://t.co/HGWcWwMKv1,0.3612,0.143,0.857,0.0,107
1107,enews,Thu Jul 05 19:46:01 +0000 2018,Family complete! https://t.co/bO4PTcljuP,0.0,0.0,1.0,0.0,108
1108,enews,Thu Jul 05 19:28:22 +0000 2018,"Happy first birthday to Lauren Conrad's little boy! Lessons learned in his first year of life: Always go to Paris,… https://t.co/hAodEVT0H9",0.6114,0.166,0.834,0.0,109
1109,enews,Thu Jul 05 18:38:46 +0000 2018,No sibling rivalry here. https://t.co/XNweizsYwb,-0.296,0.0,0.645,0.355,110
1110,enews,Thu Jul 05 17:54:47 +0000 2018,Steph and Ayesha Curry define relationship goals and break those NBA marriage stereotypes. https://t.co/qLOFpVp6Cx,0.0,0.0,1.0,0.0,111
1111,enews,Thu Jul 05 17:42:01 +0000 2018,Donald Trump Jr. celebrated the Fourth of July by bringing his girlfriend Kimberly Guilfoyle to the White House. https://t.co/6h9IvSkJAq,0.5719,0.171,0.829,0.0,112
1112,enews,Thu Jul 05 17:27:34 +0000 2018,"Hey, Big Brother contestants, CBS is watching. The network issued a statement warning Big Brother season 20 contest… https://t.co/hcitE4iKf9",-0.34,0.0,0.876,0.124,113
1113,enews,Thu Jul 05 17:13:09 +0000 2018,She's either too skinny or she's too curvy and she's tired of your opinion about her body. https://t.co/SjZJJrmdsq,-0.4404,0.0,0.854,0.146,114
1114,enews,Thu Jul 05 16:14:13 +0000 2018,Jonas Bros + Their ladies. https://t.co/3IC9V7knS3 https://t.co/Mci18mwdyT,0.0,0.0,1.0,0.0,115
1115,enews,Thu Jul 05 15:42:52 +0000 2018,"""It was time for Andy to go, so I escorted him out by his feet."" - Jimmy Kimmel https://t.co/yG6zd8XSlI",0.0,0.0,1.0,0.0,116
1116,enews,Thu Jul 05 15:26:59 +0000 2018,Chris Pine and Annabelle Wallis are putting their romance on full display. https://t.co/IAs4pDT2Ea,0.5574,0.231,0.769,0.0,117
1117,enews,Thu Jul 05 14:45:28 +0000 2018,This just can't be summer love... https://t.co/5uccnF82aV,0.0,0.0,1.0,0.0,118
1118,enews,Thu Jul 05 14:29:01 +0000 2018,"As two of the highest paid models in the industry, it would be easy for Gigi Hadid and Bella Hadid to form a siblin… https://t.co/77dtOO0RiM",0.4404,0.112,0.888,0.0,119
1119,enews,Thu Jul 05 14:12:48 +0000 2018,"Pink may have been stuck at home for the #4thofJuly, but at least it meant she got to be with her babies in a mom-e… https://t.co/bTqkFNrIrd",-0.128,0.0,0.941,0.059,120
1120,enews,Thu Jul 05 13:57:04 +0000 2018,"Will and Jada Pinkett-Smith have technically been married for 20 years, but you won't hear them say the words ""husb… https://t.co/TGUJ1LHSHn",0.0,0.0,1.0,0.0,121
1121,enews,Thu Jul 05 13:40:47 +0000 2018,G O A L S https://t.co/Fj8D3Mtg2M,0.0,0.0,1.0,0.0,122
1122,enews,Thu Jul 05 13:22:40 +0000 2018,Everything is exactly what it seems: For the #4thOfJuly Alex &amp; Justin reunited (with popcorn and a pickle) and had… https://t.co/Qd2rMSUloD,0.0,0.0,1.0,0.0,123
1123,enews,Thu Jul 05 13:05:30 +0000 2018,"Welcome to the world, Canon W. Jack Curry! https://t.co/KalrZfvwej",0.5093,0.292,0.708,0.0,124
1124,enews,Thu Jul 05 12:48:57 +0000 2018,Vanessa Kirby Dismisses Tom Cruise Romance Rumors https://t.co/rv90ejIz78,0.5574,0.34,0.66,0.0,125
1125,enews,Thu Jul 05 12:32:43 +0000 2018,A Fine Line Between Boss and Friend: A Modern Reality TV Producer's Struggle https://t.co/3WxBP9oA2K,0.4019,0.307,0.552,0.141,126
1126,enews,Thu Jul 05 12:17:32 +0000 2018,Sparks are flying for Chelsea Meissner and sailor Nick Dana. https://t.co/BkKYRFfPKu,0.0,0.0,1.0,0.0,127
1127,enews,Thu Jul 05 12:00:36 +0000 2018,Jon Gosselin and his 14-year-old daughter Hannah made the Fourth of July a father-daughter holiday. https://t.co/D6kW60eqdd,0.4019,0.162,0.838,0.0,128
1128,enews,Thu Jul 05 10:55:42 +0000 2018,Meghan King Edmonds Gets Real About the Highs and Lows of Raising Twin Boys https://t.co/7R1d0soJwk,-0.2023,0.0,0.886,0.114,129
1129,enews,Thu Jul 05 10:39:10 +0000 2018,Inside Lauren Conrad's Super-Private First Year of Motherhood https://t.co/BtQgIBdyrC,0.0,0.0,1.0,0.0,130
1130,enews,Thu Jul 05 10:23:02 +0000 2018,It's Been 1 Month Since We Saw Kristen Stewart &amp; Robert Pattinson Together: Here Are Other Celeb Couples We Wish Wo… https://t.co/m5FGKijboW,0.4019,0.119,0.881,0.0,131
1131,enews,Thu Jul 05 10:02:33 +0000 2018,Ronnie Magro-Ortiz and Jen Harley celebrated Independence Day together after going through some rough legal and per… https://t.co/OQFZL4t5io,0.6369,0.245,0.755,0.0,132
1132,enews,Thu Jul 05 02:13:47 +0000 2018,"Kim, Khloe and Kourtney Kardashian Go Big for the Fourth of July in Separate Celebrations https://t.co/dAeBV6yiJa",0.0,0.0,1.0,0.0,133
1133,enews,Thu Jul 05 02:00:57 +0000 2018,"CBS says it has issued warnings to a few Big Brother season 20 contestants over their ""inappropriate behavior and o… https://t.co/hIw0y43G5U",-0.296,0.0,0.896,0.104,134
1134,enews,Thu Jul 05 01:39:03 +0000 2018,Windex can’t fix this one: My Big Fat Greek Wedding’s Nia Vardalos and husband Ian Gomez have filed for divorce aft… https://t.co/6gs7vRapPT,0.0,0.0,1.0,0.0,135
1135,enews,Thu Jul 05 01:22:49 +0000 2018,Chance the Rapper Is Engaged to Kirsten Corley: Watch the Surprise Proposal https://t.co/MbAa6GEJiK,0.7003,0.405,0.595,0.0,136
1136,enews,Thu Jul 05 01:07:12 +0000 2018,Chance The Rapper is now Chance the fiancé! https://t.co/USx5GLb1Fl,0.5093,0.38,0.62,0.0,137
1137,enews,Thu Jul 05 01:01:16 +0000 2018,Erin is back with that trademark Foster sense of humor. https://t.co/iQPAn9RnWr,0.2732,0.174,0.826,0.0,138
1138,enews,Thu Jul 05 00:46:03 +0000 2018,Deena Cortese is 14 weeks along and the pregnancy cravings are in full swing! https://t.co/LodYwErNmV,0.0,0.0,1.0,0.0,139
1139,enews,Thu Jul 05 00:34:51 +0000 2018,"Janet Jackson has had a ""rough week"" but one thing's for sure: Her son can put a smile on her face instantly. https://t.co/KHRC5iLRey",0.7351,0.246,0.754,0.0,140
1140,enews,Thu Jul 05 00:22:55 +0000 2018,"Curry, party of five! Welcome to the world, Canon W. Jack Curry. https://t.co/3GqQ1Ex1dF",0.7177,0.353,0.647,0.0,141
1141,enews,Thu Jul 05 00:12:37 +0000 2018,"Don't come for Gigi Hadid on social media: ""I just know what a beautiful world there is to go out and live in inste… https://t.co/YCm8qwyfmE",0.5994,0.145,0.855,0.0,142
1142,enews,Wed Jul 04 23:55:20 +0000 2018,Sparks are flying for Chelsea Meissner and sailor Nick Dana. https://t.co/gvFDP5oMgb,0.0,0.0,1.0,0.0,143
1143,enews,Wed Jul 04 23:42:00 +0000 2018,19 years later and Victoria Beckham and David Beckham couldn't be more in love. https://t.co/IgxLoYe4Jl,0.6682,0.242,0.758,0.0,144
1144,enews,Wed Jul 04 23:24:34 +0000 2018,YAAASSS #IndependenceDay! https://t.co/2CLKIf09Pm,0.0,0.0,1.0,0.0,145
1145,enews,Wed Jul 04 23:06:38 +0000 2018,"Khloé Kardashian joked that Kendall Jenner really knows her angles because ""I do not look like I did in that video."" https://t.co/oQ0QiLrokd",0.049,0.098,0.812,0.09,146
1146,enews,Wed Jul 04 22:51:07 +0000 2018,Scotland Yard is investigating three new sexual assault allegations against Kevin Spacey. https://t.co/ZUfhtip4h1,-0.5859,0.0,0.759,0.241,147
1147,enews,Wed Jul 04 22:36:01 +0000 2018,She won't be “good” anymore: Miranda Lambert is finally ready to talk about that thing we've all been wondering abo… https://t.co/bma0Cby3Xj,0.3612,0.111,0.889,0.0,148
1148,enews,Wed Jul 04 22:17:12 +0000 2018,LeBron James may be moving to Los Angeles but he's hardly the first star to go Hollywood. https://t.co/GPP575N0LY,0.0,0.0,1.0,0.0,149
1149,enews,Wed Jul 04 22:06:03 +0000 2018,"If you come for Chrissy Teigen on Instagram, she WILL clap back. https://t.co/YNyO96pWWu",0.0,0.0,1.0,0.0,150
1150,enews,Wed Jul 04 21:54:19 +0000 2018,"Nikki Bella set the record straight on her current relationship status with John Cena: ""Right now, we are just frie… https://t.co/KWBI2Lul4m",0.2263,0.087,0.913,0.0,151
1151,enews,Wed Jul 04 21:43:13 +0000 2018,Anyone else want a hot dog real bad? https://t.co/crwEK4HAeo,-0.4939,0.12,0.556,0.324,152
1152,enews,Wed Jul 04 21:25:04 +0000 2018,Frost yourself? More like fourth yourself. 🇺🇸 (📷: Kate Hudson) https://t.co/hVAXFwqpNv,0.6801,0.359,0.641,0.0,153
1153,enews,Wed Jul 04 20:22:12 +0000 2018,"G-Eazy made his first public appearance since Halsey announced they are ""taking some time apart."" https://t.co/jbWhr5yswy",0.0,0.0,1.0,0.0,154
1154,enews,Wed Jul 04 20:03:45 +0000 2018,Jon Gosselin and his 14-year-old daughter Hannah are making the Fourth of July a father-daughter holiday. https://t.co/zPybhgX4xX,0.4019,0.153,0.847,0.0,155
1155,enews,Wed Jul 04 19:45:33 +0000 2018,"CBS says it has issued warnings to a few Big Brother season 20 contestants over their ""inappropriate behavior and o… https://t.co/wNB5Jlemc6",-0.296,0.0,0.896,0.104,156
1156,enews,Wed Jul 04 19:14:24 +0000 2018,"Halsey and G-Eazy may have ended their year-long relationship, but their chemistry had no limit. https://t.co/erTwbxnwEq",-0.4215,0.0,0.843,0.157,157
1157,enews,Wed Jul 04 18:56:13 +0000 2018,Ronnie Magro-Ortiz and Jen Harley are celebrating Independence Day together after going through some rough legal dr… https://t.co/l5PdbCkSRP,0.6369,0.245,0.755,0.0,158
1158,enews,Wed Jul 04 18:37:30 +0000 2018,Erin is back with that trademark Foster sense of humor. https://t.co/AdB8IYcj9n,0.2732,0.174,0.826,0.0,159
1159,enews,Wed Jul 04 18:20:06 +0000 2018,Victoria and David Beckham have been #relationshipgoals for 19 years. 💕 https://t.co/JOBK1gEuW7,0.0,0.0,1.0,0.0,160
1160,enews,Wed Jul 04 17:50:08 +0000 2018,"Don't come for Gigi Hadid on social media: ""The energy you put into this does not serve you our your life in any wa… https://t.co/mifQEYgiYz",0.2732,0.08,0.92,0.0,161
1161,enews,Wed Jul 04 17:32:15 +0000 2018,"Kylie Jenner's dogs live better than us, tbh. https://t.co/ZlhpxDXTJL",0.4404,0.266,0.734,0.0,162
1162,enews,Wed Jul 04 17:19:01 +0000 2018,Re-live Mila Kunis and Ashton Kutcher's sweet love story on their third wedding anniversary. https://t.co/aE2mwjrODm,0.802,0.356,0.644,0.0,163
1163,enews,Wed Jul 04 17:03:09 +0000 2018,There's nothing quite like having fireworks on your anniversary every single year. https://t.co/m1DARq8oO6,-0.3241,0.0,0.838,0.162,164
1164,enews,Wed Jul 04 16:51:11 +0000 2018,Who knew 10 years later they’d be engaged? https://t.co/PPI2DL9Gii,0.4019,0.252,0.748,0.0,165
1165,enews,Wed Jul 04 16:34:53 +0000 2018,"Khloé Kardashian joked that Kendall Jenner really knows her angles because ""I do not look like I did in that video."" https://t.co/bexDTsAwK5",0.049,0.098,0.812,0.09,166
1166,enews,Wed Jul 04 14:09:32 +0000 2018,Here Are Some Wonderful Comedy Specials to Watch This Summer https://t.co/UxwTTfn3Du,0.7351,0.408,0.592,0.0,167
1167,enews,Wed Jul 04 13:21:19 +0000 2018,Christina Aguilera says she left The Voice because of the work environment: “It was important for me to step away.” https://t.co/nulQ14nfLN,0.2023,0.083,0.917,0.0,168
1168,enews,Wed Jul 04 13:05:34 +0000 2018,There are some new royals in town: #TheCrown has a new cast. https://t.co/FQBxJBgH9c,0.0,0.0,1.0,0.0,169
1169,enews,Wed Jul 04 12:46:33 +0000 2018,"It’s been three years since Miranda Lambert and Blake Shelton divorced, and she’s finally in a place where she can… https://t.co/7uYVYBdpkf",0.0,0.0,1.0,0.0,170
1170,enews,Wed Jul 04 12:34:49 +0000 2018,"Jen Harley will not face charges for an alleged domestic battery incident involving her ex, Jersey Shore’s Ronnie M… https://t.co/KjXAy8Pwyu",0.2057,0.087,0.913,0.0,171
